scorer,DongshengXiao,DongshengXiao,DongshengXiao,DongshengXiao,DongshengXiao,DongshengXiao,DongshengXiao,DongshengXiao,DongshengXiao,DongshengXiao,DongshengXiao,DongshengXiao,DongshengXiao,DongshengXiao,DongshengXiao,DongshengXiao,DongshengXiao,DongshengXiao
labeled-data\DLC_atlas\img016_aug.png,77.27106475830078,122.2042236328125,155.44973754882812,58.85914993286133,185.68028259277344,481.6822509765625,260.083984375,61.60756301879883,248.1494903564453,258.84210205078125,235.3765106201172,455.13018798828125,432.30963134765625,146.37452697753906,360.8783874511719,68.60228729248047,282.5719299316406,489.3365173339844
labeled-data\DLC_atlas\img017_aug.png,73.8396224975586,183.38340759277344,141.6225128173828,122.94205474853516,188.29510498046875,519.4075927734375,241.05287170410156,121.47366333007812,237.30369567871094,310.06536865234375,234.45028686523438,494.4183654785156,409.3836364746094,191.27891540527344,336.1891174316406,124.20708465576172,284.29937744140625,520.4510498046875
labeled-data\DLC_atlas\img018_aug.png,48.34870147705078,119.65943908691406,109.33750915527344,36.12273406982422,233.62716674804688,447.811279296875,217.6034393310547,22.40519142150879,240.68638610839844,213.56935119628906,279.8094787597656,410.3568420410156,394.7588806152344,61.382591247558594,308.0127258300781,6.9979400634765625,328.2919616699219,434.45343017578125
labeled-data\DLC_atlas\img019_aug.png,104.86315155029297,119.54859161376953,184.02268981933594,60.757904052734375,199.56570434570312,490.0636291503906,290.0326843261719,63.55968475341797,267.36517333984375,263.9672546386719,253.95639038085938,462.5291748046875,462.08038330078125,155.29275512695312,392.2304992675781,77.807861328125,292.28857421875,498.8702087402344
labeled-data\DLC_atlas\img020_aug.png,100.2206802368164,96.75859832763672,186.6417236328125,31.430145263671875,175.27960205078125,480.1753845214844,294.29815673828125,47.189857482910156,257.1035461425781,249.03408813476562,231.06289672851562,456.7924499511719,461.5573425292969,151.4171905517578,400.18402099609375,70.03959655761719,269.2204895019531,496.102294921875
labeled-data\DLC_atlas\img021_aug.png,30.07634735107422,152.2572479248047,96.63081359863281,66.48465728759766,202.36373901367188,498.6380615234375,205.15745544433594,55.79967498779297,225.67796325683594,255.3900909423828,247.1195068359375,460.14300537109375,394.8255310058594,109.5660171508789,314.3520202636719,43.28209686279297,301.1588134765625,487.3126525878906
labeled-data\DLC_atlas\img022_aug.png,92.19277954101562,81.66796875,165.7425994873047,16.713581085205078,229.97747802734375,450.01434326171875,276.4287414550781,16.548053741455078,271.53131103515625,210.3351593017578,278.08367919921875,418.18707275390625,453.70404052734375,87.38948822021484,378.6897888183594,14.007123947143555,323.8692932128906,448.4512939453125
labeled-data\DLC_atlas\img023_aug.png,79.07635498046875,186.02503967285156,155.647705078125,116.05784606933594,227.37997436523438,533.8743896484375,253.11700439453125,106.17758178710938,264.8282775878906,298.06976318359375,277.1800537109375,501.3039855957031,436.982421875,169.3152313232422,359.60650634765625,101.0394287109375,328.4376220703125,525.5419921875
labeled-data\DLC_atlas\img024_aug.png,75.6041259765625,189.08729553222656,142.95376586914062,112.57450866699219,225.81504821777344,521.9068603515625,247.71914672851562,107.89116668701172,259.1731872558594,297.1337585449219,269.9989318847656,489.9232482910156,425.77459716796875,162.02471923828125,343.52606201171875,100.32989501953125,316.5144348144531,516.4534912109375
labeled-data\DLC_atlas\img025_aug.png,74.65740203857422,197.71945190429688,137.10177612304688,114.2821044921875,261.6959533691406,531.6849365234375,243.9920196533203,98.71642303466797,272.9228820800781,291.5266418457031,303.2030944824219,496.1725158691406,429.38116455078125,138.0538787841797,345.4821472167969,78.46674346923828,358.8165588378906,513.07470703125
labeled-data\DLC_atlas\img026_aug.png,82.93721008300781,181.93115234375,151.69810485839844,104.3103256225586,260.58526611328125,519.8048095703125,252.73733520507812,90.74161529541016,280.0252990722656,280.5397644042969,307.0497131347656,483.8707580566406,446.9796142578125,132.1435089111328,356.931396484375,71.35026550292969,360.82049560546875,509.0435791015625
labeled-data\DLC_atlas\img027_aug.png,83.18685913085938,99.80497741699219,168.9450225830078,37.886863708496094,170.4578857421875,477.1211853027344,276.7014465332031,50.34267807006836,251.94744873046875,252.0974578857422,228.43722534179688,454.00665283203125,450.3310852050781,146.2920379638672,382.760986328125,61.669376373291016,274.03466796875,493.65081787109375
labeled-data\DLC_atlas\img028_aug.png,55.40786361694336,165.04774475097656,120.89591979980469,87.84577941894531,234.52505493164062,504.6302185058594,222.42276000976562,71.48670196533203,251.45877075195312,265.3861999511719,279.22283935546875,466.5112609863281,410.7630920410156,120.11398315429688,322.8446960449219,59.68815231323242,332.8499450683594,490.4922180175781
labeled-data\DLC_atlas\img029_aug.png,104.01264190673828,108.4144515991211,190.68524169921875,48.99718475341797,188.27296447753906,492.13250732421875,301.73199462890625,63.89896774291992,270.656494140625,264.6494140625,242.75534057617188,471.37261962890625,471.9366455078125,160.83599853515625,407.49658203125,77.1280746459961,285.5361328125,506.91058349609375
labeled-data\DLC_atlas\img030_aug.png,54.77016067504883,181.59117126464844,126.23580932617188,107.06395721435547,207.1527557373047,520.6776123046875,227.76983642578125,99.5191650390625,237.72593688964844,291.72100830078125,256.67022705078125,488.4461975097656,408.4823303222656,156.17271423339844,329.30389404296875,91.974365234375,305.9775390625,511.6037292480469
labeled-data\DLC_atlas\img031_aug.png,99.4972152709961,126.74857330322266,181.1232147216797,68.93095397949219,178.91717529296875,502.6216125488281,286.1534118652344,80.6773910522461,254.91690063476562,277.2618103027344,228.1253662109375,473.6105041503906,454.5456848144531,178.38478088378906,391.6549987792969,101.31375885009766,272.59149169921875,513.5986328125
labeled-data\DLC_atlas\img032_aug.png,94.92182159423828,186.648193359375,166.22299194335938,112.34573364257812,255.438720703125,526.2334594726562,269.2219543457031,104.22771453857422,285.47650146484375,303.4832458496094,296.3577880859375,498.7882080078125,452.1502380371094,157.19468688964844,374.3812561035156,96.80491638183594,344.0494689941406,518.4889526367188
labeled-data\DLC_atlas\img033_aug.png,61.749847412109375,176.58692932128906,121.54016876220703,92.73444366455078,255.92953491210938,497.7464904785156,225.13365173339844,74.46952819824219,260.6192321777344,269.98114013671875,297.4325866699219,462.53564453125,413.1692199707031,114.07307434082031,327.8404541015625,56.35315704345703,344.5979309082031,482.893310546875
labeled-data\DLC_atlas\img034_aug.png,106.92495727539062,135.12657165527344,197.83326721191406,79.05733489990234,190.92868041992188,507.75994873046875,298.2929382324219,89.1448974609375,270.6327209472656,283.6812438964844,242.69692993164062,488.259033203125,465.720458984375,183.19143676757812,405.870361328125,100.99278259277344,287.4544677734375,520.1282348632812
labeled-data\DLC_atlas\img035_aug.png,115.94168853759766,131.0081024169922,192.56199645996094,74.50666046142578,183.6869354248047,465.7144775390625,287.2724609375,84.98417663574219,265.3519287109375,268.39727783203125,229.85501098632812,452.713134765625,441.1097106933594,178.28822326660156,383.4808044433594,104.05847930908203,272.7235412597656,481.4063415527344
labeled-data\DLC_atlas\img036_aug.png,94.00065612792969,183.83998107910156,161.5345916748047,114.04057312011719,249.8278045654297,518.1851196289062,260.3514099121094,106.42936706542969,276.45465087890625,291.01318359375,291.7518310546875,482.58575439453125,436.6701965332031,155.3119659423828,359.0945739746094,97.95952606201172,339.542724609375,505.29998779296875
labeled-data\DLC_atlas\img037_aug.png,79.42671966552734,141.12571716308594,158.118408203125,75.78341674804688,186.36390686035156,514.66845703125,264.98638916015625,85.26631164550781,250.0415496826172,281.4327697753906,233.5242462158203,486.70343017578125,442.54742431640625,167.08383178710938,371.28955078125,93.78717803955078,281.07415771484375,517.7523193359375
labeled-data\DLC_atlas\img038_aug.png,100.8818588256836,170.7394561767578,180.15782165527344,112.61214447021484,194.48388671875,517.0316772460938,278.489013671875,124.8028335571289,259.2106628417969,310.30633544921875,238.50205993652344,495.66986083984375,437.54107666015625,210.53372192382812,377.3868713378906,134.4820098876953,286.1016540527344,525.1427001953125
labeled-data\DLC_atlas\img039_aug.png,106.76803588867188,170.13592529296875,188.6947784423828,112.40062713623047,186.5618438720703,525.4744262695312,290.9881896972656,125.23983764648438,264.02392578125,312.46832275390625,238.71722412109375,500.8240051269531,455.0482482910156,216.92942810058594,386.82354736328125,139.02040100097656,279.7318115234375,538.8968505859375
labeled-data\DLC_atlas\img040_aug.png,52.195030212402344,172.375244140625,112.60387420654297,96.74531555175781,221.9220733642578,486.73419189453125,209.19349670410156,80.09628295898438,236.00645446777344,263.5113525390625,263.6525573730469,450.3733825683594,390.1489562988281,122.59233856201172,308.1622009277344,67.56244659423828,309.8819274902344,474.0092468261719
labeled-data\DLC_atlas\img041_aug.png,81.87592315673828,179.64674377441406,155.72914123535156,109.77279663085938,217.70594787597656,506.7727355957031,253.35549926757812,105.58063507080078,257.4065856933594,297.5445556640625,262.3503112792969,491.1853942871094,428.3694152832031,169.95074462890625,351.0469055175781,103.93638610839844,300.9591979980469,505.4971008300781
labeled-data\DLC_atlas\img042_aug.png,69.95249938964844,120.38690948486328,146.1737060546875,60.824913024902344,156.23193359375,473.8345031738281,249.84921264648438,73.06768798828125,232.38021850585938,257.6483154296875,208.46751403808594,451.4825744628906,411.6888427734375,157.7576141357422,350.1419982910156,83.12993621826172,246.5863037109375,483.7152404785156
labeled-data\DLC_atlas\img043_aug.png,68.38873291015625,145.92922973632812,136.74530029296875,78.98145294189453,196.43260192871094,477.54290771484375,235.02386474609375,77.38442993164062,237.9688262939453,258.61376953125,242.89288330078125,450.63348388671875,404.69976806640625,140.46420288085938,332.45941162109375,79.40861511230469,286.6110534667969,476.9794006347656
labeled-data\DLC_atlas\img044_aug.png,114.82669067382812,115.45091247558594,192.40921020507812,58.863643646240234,178.05300903320312,469.54034423828125,291.97802734375,77.29393005371094,259.4795837402344,264.8409118652344,225.39859008789062,451.27593994140625,450.2297668457031,170.99710083007812,392.7871398925781,93.28629302978516,263.6788635253906,487.62896728515625
labeled-data\DLC_atlas\img045_aug.png,102.64535522460938,127.96912384033203,183.2679443359375,75.31116485595703,184.422607421875,483.8119812011719,279.0873107910156,88.6524887084961,255.44650268554688,271.074462890625,234.12498474121094,458.96954345703125,440.73175048828125,173.66502380371094,380.5360412597656,98.28009796142578,270.233154296875,493.4254150390625
labeled-data\DLC_atlas\img046_aug.png,57.23271942138672,167.87344360351562,118.14013671875,87.91162872314453,241.13916015625,490.0762023925781,215.23590087890625,71.0515365600586,248.88902282714844,258.04583740234375,283.2106018066406,452.1329650878906,399.6738586425781,105.70730590820312,315.3749694824219,50.95967102050781,332.8345947265625,473.25274658203125
labeled-data\DLC_atlas\img047_aug.png,93.84849548339844,140.5283203125,179.17945861816406,86.93473052978516,166.7012176513672,509.0044860839844,278.15277099609375,103.6628189086914,249.18612670898438,289.71197509765625,220.38601684570312,486.56475830078125,440.2135314941406,196.37571716308594,377.52362060546875,117.75625610351562,258.913818359375,522.9161987304688
labeled-data\DLC_atlas\img048_aug.png,109.26085662841797,162.5460968017578,190.45968627929688,96.50801849365234,194.19244384765625,529.2969360351562,295.30401611328125,106.65404510498047,269.0058288574219,302.9893798828125,248.59715270996094,504.4560852050781,463.12506103515625,201.35182189941406,397.1744689941406,119.24915313720703,292.06854248046875,536.03173828125
labeled-data\DLC_atlas\img049_aug.png,107.7226333618164,114.79620361328125,187.71583557128906,57.90755844116211,189.78536987304688,467.2248229980469,285.78076171875,69.88105010986328,260.45294189453125,254.88525390625,238.61399841308594,441.228515625,444.09246826171875,156.77923583984375,380.0273132324219,83.2145004272461,280.0827331542969,475.5106506347656
labeled-data\DLC_atlas\img050_aug.png,107.22115325927734,127.10163879394531,174.18991088867188,66.46170043945312,212.07557678222656,453.06597900390625,270.65020751953125,74.2586669921875,265.3229675292969,245.95538330078125,254.4777069091797,426.9544982910156,425.41131591796875,142.02993774414062,359.564453125,75.73719024658203,301.7902526855469,456.3008728027344
labeled-data\DLC_atlas\img051_aug.png,47.350852966308594,142.8470001220703,112.89956665039062,68.90087127685547,221.9618682861328,475.3394470214844,212.00279235839844,53.91497802734375,237.08673095703125,240.82272338867188,266.77630615234375,439.0666198730469,395.170654296875,97.62133026123047,311.4654541015625,41.63844680786133,311.13079833984375,461.67156982421875
labeled-data\DLC_atlas\img052_aug.png,75.65262603759766,151.69735717773438,155.28167724609375,90.17298889160156,169.26422119140625,512.788330078125,256.9404602050781,97.12694549560547,239.51316833496094,289.0460510253906,221.38717651367188,488.2730407714844,427.5188293457031,183.4951629638672,362.1658630371094,105.34374237060547,262.5269775390625,520.783203125
labeled-data\DLC_atlas\img053_aug.png,91.74568939208984,134.20101928710938,165.04176330566406,67.301513671875,197.05728149414062,464.6756286621094,258.7178955078125,73.0137710571289,251.81509399414062,256.2895202636719,243.28164672851562,437.756591796875,421.23577880859375,147.81204223632812,358.4573059082031,78.1778335571289,285.52996826171875,470.9806213378906
labeled-data\DLC_atlas\img054_aug.png,105.93849182128906,197.14332580566406,158.77781677246094,122.76224517822266,278.0731506347656,493.942138671875,253.99867248535156,104.28536224365234,285.8287048339844,280.2157897949219,318.2436828613281,459.46844482421875,424.8697814941406,140.99325561523438,347.3127136230469,89.56936645507812,362.93548583984375,479.85784912109375
labeled-data\DLC_atlas\img055_aug.png,95.73922729492188,87.4148178100586,180.171630859375,28.51551628112793,177.7658233642578,449.27691650390625,283.292724609375,45.4556770324707,257.7960205078125,231.168212890625,228.1934356689453,426.5196838378906,447.0114440917969,136.5688934326172,385.62744140625,56.7227897644043,271.9073791503906,459.4191589355469
labeled-data\DLC_atlas\img056_aug.png,102.18328094482422,183.90411376953125,161.099853515625,112.07867431640625,254.5452117919922,500.87542724609375,260.30426025390625,104.79914855957031,282.3882751464844,281.9079895019531,301.0223388671875,472.173095703125,431.33612060546875,149.6487274169922,358.36279296875,88.33002471923828,344.4558410644531,493.9063720703125
labeled-data\DLC_atlas\img057_aug.png,89.01040649414062,153.70640563964844,159.9498748779297,104.07617950439453,158.99609375,485.8320007324219,254.5529022216797,112.61344909667969,231.5624542236328,287.2777099609375,207.2936553955078,465.2281188964844,403.5540771484375,195.28036499023438,346.1807556152344,124.22189331054688,246.5968780517578,495.2062072753906
labeled-data\DLC_atlas\img058_aug.png,97.68989562988281,154.57168579101562,169.58457946777344,89.36349487304688,203.66029357910156,482.840087890625,265.6698303222656,93.43629455566406,257.20611572265625,272.46728515625,246.92132568359375,453.1712341308594,423.6543884277344,164.88816833496094,359.13458251953125,97.39801788330078,287.70166015625,482.02703857421875
labeled-data\DLC_atlas\img059_aug.png,83.63423156738281,173.60472106933594,144.76724243164062,106.22444152832031,222.6179962158203,474.3607482910156,236.7643585205078,97.52392578125,248.19821166992188,271.9566955566406,261.46295166015625,447.9039611816406,395.3053894042969,150.03553771972656,328.3996887207031,93.92052459716797,306.409912109375,468.1238708496094
labeled-data\DLC_atlas\img060_aug.png,133.083251953125,110.07664489746094,214.38650512695312,55.309322357177734,199.7606201171875,457.81768798828125,308.6909484863281,71.12451934814453,281.9222412109375,253.22911071777344,250.67208862304688,437.3779296875,464.11578369140625,161.96026611328125,407.41436767578125,87.59614562988281,289.0248107910156,471.0775451660156
labeled-data\DLC_atlas\img061_aug.png,62.44980239868164,167.4676971435547,120.67255401611328,98.5074234008789,212.38693237304688,472.14111328125,213.8832550048828,87.92013549804688,234.493408203125,260.80535888671875,253.28445434570312,440.67816162109375,381.67449951171875,132.41937255859375,308.3359680175781,72.95459747314453,297.1923522949219,462.4319152832031
labeled-data\DLC_atlas\img062_aug.png,55.1939697265625,162.37635803222656,125.57635498046875,91.00121307373047,207.05706787109375,481.4363098144531,220.89321899414062,82.4905014038086,234.64732360839844,264.7377014160156,250.3958282470703,450.28436279296875,392.12078857421875,136.214599609375,313.5631408691406,73.32725524902344,296.2896423339844,472.5487976074219
labeled-data\DLC_atlas\img063_aug.png,73.52468872070312,165.11009216308594,142.46913146972656,99.24888610839844,199.73033142089844,482.21099853515625,233.6190185546875,95.69866180419922,238.1064453125,273.03082275390625,242.542236328125,447.8533630371094,395.5632629394531,156.80682373046875,328.986083984375,93.73544311523438,281.660888671875,478.0136413574219
labeled-data\DLC_atlas\img064_aug.png,106.67591094970703,115.49641418457031,182.55230712890625,68.55010223388672,182.3351287841797,465.1324768066406,278.07086181640625,80.99594116210938,254.31204223632812,257.8145751953125,225.36631774902344,441.5223388671875,432.72723388671875,166.786376953125,374.7653503417969,91.06844329833984,265.4097900390625,475.8467102050781
labeled-data\DLC_atlas\img065_aug.png,82.15837097167969,156.7442626953125,148.43641662597656,92.80281829833984,197.20831298828125,465.5050354003906,238.58985900878906,94.61306762695312,241.54324340820312,261.515380859375,242.0891876220703,440.95562744140625,395.1242980957031,154.33636474609375,328.7176513671875,93.08502197265625,283.1888732910156,467.347412109375
labeled-data\DLC_atlas\img066_aug.png,106.52320861816406,155.9764404296875,166.05340576171875,84.63121032714844,266.1142272949219,479.3820495605469,264.4409484863281,73.97940826416016,284.3849792480469,256.8061218261719,304.9610595703125,442.2039489746094,439.8543395996094,118.66497039794922,361.6528015136719,60.820228576660156,351.14910888671875,467.65032958984375
labeled-data\DLC_atlas\img067_aug.png,83.4193115234375,158.75840759277344,160.06398010253906,104.50108337402344,160.87252807617188,516.8638916015625,257.98504638671875,116.28608703613281,233.90415954589844,302.1171875,212.5733184814453,494.6331481933594,422.06793212890625,203.5461883544922,358.34307861328125,130.1950225830078,251.76303100585938,534.06640625
labeled-data\DLC_atlas\img068_aug.png,118.23783874511719,131.77102661132812,185.7919158935547,70.33526611328125,237.2565155029297,454.3974609375,280.8023376464844,68.14571380615234,281.1297912597656,243.7646026611328,285.20416259765625,426.15130615234375,444.8707275390625,130.9254913330078,377.5050964355469,65.0989761352539,325.2367248535156,456.4864196777344
labeled-data\DLC_atlas\img069_aug.png,120.95140075683594,122.38746643066406,190.0291290283203,64.43653869628906,188.842529296875,463.0572204589844,284.928955078125,79.07561492919922,268.5633239746094,259.59173583984375,241.70668029785156,450.6638488769531,451.1759338378906,171.99473571777344,394.6207580566406,94.38005828857422,276.7732238769531,477.43341064453125
labeled-data\DLC_atlas\img070_aug.png,88.40351867675781,166.73890686035156,156.83131408691406,97.04841613769531,227.1031951904297,519.1185913085938,262.7730407714844,98.35095977783203,264.25323486328125,287.1181335449219,272.3632507324219,484.0250549316406,441.8389587402344,156.95237731933594,365.808349609375,93.27198791503906,321.05755615234375,519.7695922851562
labeled-data\DLC_atlas\img071_aug.png,67.18417358398438,179.10118103027344,135.48680114746094,102.70933532714844,226.8579559326172,524.088623046875,240.17825317382812,94.22735595703125,256.9479064941406,289.99945068359375,272.9613037109375,487.6496887207031,423.5303649902344,148.41358947753906,343.9671936035156,85.8185043334961,327.18310546875,517.7772827148438
labeled-data\DLC_atlas\img072_aug.png,114.22801971435547,154.7139434814453,191.8663330078125,94.456787109375,211.49635314941406,504.7279968261719,288.19012451171875,102.8997573852539,272.41009521484375,292.99713134765625,259.7176208496094,478.07073974609375,452.8055419921875,187.92051696777344,386.34197998046875,110.62055969238281,302.4125671386719,514.4617919921875
labeled-data\DLC_atlas\img073_aug.png,85.88082122802734,171.39926147460938,153.71705627441406,85.77342224121094,256.7727966308594,500.50341796875,253.8634490966797,76.32603454589844,276.8044128417969,269.6794128417969,295.7699279785156,465.35931396484375,434.8996887207031,126.08341217041016,355.71405029296875,65.74996948242188,350.0141906738281,487.2934265136719
labeled-data\DLC_atlas\img074_aug.png,81.1518783569336,141.7418670654297,153.50450134277344,79.87593841552734,174.33428955078125,481.924072265625,251.9553985595703,91.283203125,239.29373168945312,268.0138854980469,223.10208129882812,457.55322265625,411.9024353027344,168.05043029785156,347.3133850097656,97.24425506591797,266.7209167480469,492.8968811035156
labeled-data\DLC_atlas\img075_aug.png,90.9364242553711,129.41497802734375,160.7380828857422,58.74747848510742,219.01263427734375,471.89361572265625,261.5632019042969,56.833255767822266,261.6198425292969,249.54965209960938,267.06072998046875,441.2632751464844,433.0044860839844,122.02006530761719,359.6705322265625,54.07008361816406,314.4363708496094,470.0819396972656
labeled-data\DLC_atlas\img076_aug.png,85.5919189453125,186.75875854492188,139.57891845703125,111.684326171875,256.3550720214844,492.36651611328125,231.42251586914062,96.06098937988281,264.4803466796875,275.1052551269531,295.02777099609375,459.7784729003906,409.724365234375,135.0891571044922,329.45098876953125,81.11952209472656,344.8282775878906,477.3165283203125
labeled-data\DLC_atlas\img077_aug.png,105.52523040771484,151.143310546875,185.70498657226562,103.2234878540039,187.57994079589844,466.6606750488281,276.822265625,113.60824584960938,254.6567840576172,287.1720275878906,233.91952514648438,437.1651916503906,438.2044677734375,202.04420471191406,366.77392578125,126.3841552734375,270.5081481933594,476.8081359863281
labeled-data\DLC_atlas\img078_aug.png,83.35189819335938,213.38177490234375,141.6280059814453,145.1450653076172,236.58706665039062,517.3595581054688,236.01564025878906,133.29495239257812,257.6123352050781,307.421630859375,280.41058349609375,489.01251220703125,403.42730712890625,174.889404296875,326.3415222167969,120.2625503540039,325.0926513671875,507.9401550292969
labeled-data\DLC_atlas\img079_aug.png,64.35611724853516,169.58602905273438,128.17999267578125,93.92207336425781,212.55780029296875,493.5346374511719,225.67535400390625,87.14685821533203,239.34510803222656,272.4138488769531,254.97714233398438,460.17608642578125,396.7344970703125,139.9448699951172,325.4087829589844,86.37775421142578,303.8402099609375,486.36431884765625
labeled-data\DLC_atlas\img080_aug.png,127.94609832763672,159.0771942138672,201.57240295410156,104.43472290039062,200.0037078857422,497.0682067871094,300.3529357910156,120.10693359375,273.913818359375,296.96392822265625,248.6374969482422,479.9764709472656,451.13995361328125,209.88880920410156,393.01336669921875,130.63473510742188,288.7146301269531,511.3172912597656
labeled-data\DLC_atlas\img081_aug.png,88.02164459228516,126.16395568847656,174.80609130859375,66.33072662353516,179.92845153808594,468.6753845214844,273.21856689453125,76.00628662109375,249.69320678710938,262.4806213378906,231.1070556640625,445.0467834472656,428.0716247558594,163.10337829589844,367.7828063964844,87.92362976074219,267.7943420410156,478.9153747558594
